时间,容量
2020-03-13:04,179525418.46137467
2020-03-13:06,179747676.51440558
2020-03-13:08,179948666.1730214
2020-03-13:10,180141527.01412246
2020-03-13:12,180333092.10422948
2020-03-13:14,180524116.43623707
2020-03-13:16,180712390.21782055
2020-03-13:18,180898658.53618792
2020-03-13:20,181084579.3741896
2020-03-13:22,181271361.59062696
2020-03-14:00,181459773.31235677
2020-03-14:02,181648337.07220048
2020-03-14:04,181836870.0760356
2020-03-14:06,182024918.45700517
2020-03-14:08,182212439.76132268
2020-03-14:10,182399598.0131548
2020-03-14:12,182586903.53675592
2020-03-14:14,182774166.92750627
2020-03-14:16,182960309.98615125
2020-03-14:18,183145319.32454765
2020-03-14:20,183330644.62376285
2020-03-14:22,183516387.2682412
2020-03-15:00,183703250.4356545
2020-03-15:02,183891200.2540107
2020-03-15:04,184078792.7981528
2020-03-15:06,184266074.2077481
2020-03-15:08,184453275.95383456
2020-03-15:10,184640710.6297456
2020-03-15:12,184828485.32308358
2020-03-15:14,185015239.30829296
2020-03-15:16,185201812.3486046
2020-03-15:18,185387386.9548666
2020-03-15:20,185572748.63346767
2020-03-15:22,185758954.53091392
2020-03-16:00,185952979.74464658
2020-03-16:02,186181628.44063082
2020-03-16:04,186392708.26880792
2020-03-16:06,186613709.19777456
2020-03-16:08,186815013.2135833
2020-03-16:10,187006057.83072245
2020-03-16:12,187196535.02031773
2020-03-16:14,187388943.6065797
2020-03-16:16,187577565.15399656
2020-03-16:18,187763015.05499545
2020-03-16:20,187948418.73140347
2020-03-16:22,188135135.0375485
2020-03-17:00,188330486.0794405
2020-03-17:02,188558973.7694
2020-03-17:04,188770464.10111517
2020-03-17:06,188987868.43389755
2020-03-17:08,189187672.43305433
2020-03-17:10,189379049.1163338
2020-03-17:12,189570168.67771265
2020-03-17:14,189761724.5546033
2020-03-17:16,189950362.02769268
2020-03-17:18,190136228.54717103
2020-03-17:20,190321717.574354
2020-03-17:22,190508471.5069172
2020-03-18:00,190703181.63814983
2020-03-18:02,190929942.41780365
2020-03-18:04,191142572.86022055
2020-03-18:06,191363283.2233392
2020-03-18:08,191565263.06318307
2020-03-18:10,191758321.55011752
2020-03-18:12,191950362.23914263
2020-03-18:14,192142847.23790467
2020-03-18:16,192332574.58388877
2020-03-18:18,192519783.49383497
2020-03-18:20,192706425.49898577
2020-03-18:22,192894237.52087048
2020-03-19:00,193090323.19835183
2020-03-19:02,193317457.65148512
2020-03-19:04,193530274.29087576
2020-03-19:06,193751552.40811715
2020-03-19:08,193953614.32367748
2020-03-19:10,194146480.86279023
2020-03-19:12,194339217.53544107
2020-03-19:14,194532366.3415568
2020-03-19:16,194722551.20610824
2020-03-19:18,194909832.90911
2020-03-19:20,195096623.45629305
2020-03-19:22,195284894.890362
2020-03-20:00,195481006.23630232
2020-03-20:02,195707307.63702333
2020-03-20:04,195917511.2296596
2020-03-20:06,196135250.0711116
2020-03-20:08,196335898.879084
2020-03-20:10,196527327.42386937
2020-03-20:12,196717391.0806284
2020-03-20:14,196907700.37070617
2020-03-20:16,197095723.4086201
2020-03-20:18,197281809.61252823
2020-03-20:20,197467345.82286924
2020-03-20:22,197653757.15208432
2020-03-21:00,197841615.61463284
2020-03-21:02,178679935.39795375
2020-03-21:04,178747179.47467238
2020-03-21:06,178814364.71251312
2020-03-21:08,178893405.33054242
2020-03-21:10,178938540.89642304
2020-03-21:12,179040297.16854957
2020-03-21:14,179086128.15294814
2020-03-21:16,179112202.91829142
2020-03-21:18,179135443.15272534
2020-03-21:20,179157825.7885351
2020-03-21:22,179181271.39640737
2020-03-22:00,179222950.26844862
2020-03-22:02,179348550.89551893
2020-03-22:04,179433122.38017556
2020-03-22:06,179491104.01086217
2020-03-22:08,179552993.6160377
2020-03-22:10,179699417.57165882
2020-03-22:12,179883297.92506552
2020-03-22:14,179940303.19706497
2020-03-22:16,179967420.45247644
2020-03-22:18,179990709.42074165
2020-03-22:20,180013243.95795333
2020-03-22:22,180103008.6213936
2020-03-23:00,180550026.91336492
2020-03-23:02,181190936.4877096
2020-03-23:04,181528657.40623692
2020-03-23:06,182028206.219772
2020-03-23:08,182281090.66717768
2020-03-23:10,169980156.3215401
2020-03-23:12,165070718.75618452
2020-03-23:14,165192163.71795067
2020-03-23:16,165225184.95318398
2020-03-23:18,165249869.46196285
2020-03-23:20,165273479.00120547
2020-03-23:22,165366737.64514372
2020-03-24:00,165830843.4332683
2020-03-24:02,166476265.06426883
2020-03-24:04,166746998.70048484
2020-03-24:06,167280556.27598268
2020-03-24:08,167812550.28121075
2020-03-24:10,168009196.348205
2020-03-24:12,168271338.41160896
2020-03-24:14,168416978.31133386
2020-03-24:16,168459795.95539835
2020-03-24:18,168484876.29164052
2020-03-24:20,168508713.56166142
2020-03-24:22,168605211.76307157
2020-03-25:00,169151528.36180207
2020-03-25:02,170104391.74013364
2020-03-25:04,170577949.61922172
2020-03-25:06,171006980.16840932
2020-03-25:08,171318230.38054246
2020-03-25:10,171504326.38827306
2020-03-25:12,171771363.92987424
2020-03-25:14,171935575.46905133
2020-03-25:16,171970848.47682124
2020-03-25:18,171997403.5105215
2020-03-25:20,172022473.74855873
2020-03-25:22,172117985.43899444
2020-03-26:00,172674605.478826
2020-03-26:02,173605601.1484146
2020-03-26:04,174023877.76950994
2020-03-26:06,174349518.97612676
2020-03-26:08,174666458.47861642
2020-03-26:10,174976824.3492138
2020-03-26:12,175316810.10175577
2020-03-26:14,175486452.6975498
2020-03-26:16,175542761.02253672
2020-03-26:18,175569209.22334903
2020-03-26:20,175594150.61238205
2020-03-26:22,175692233.66239652
2020-03-27:00,176292928.87835428
2020-03-27:02,177259213.77515724
2020-03-27:04,177532077.20712787
2020-03-27:06,177878803.75631553
2020-03-27:08,178031399.03131542
2020-03-27:10,178167194.1150026
2020-03-27:12,178284667.88240305
2020-03-27:14,178353726.98003143
2020-03-27:16,178386935.98484018
2020-03-27:18,178414311.80078614
2020-03-27:20,178440664.7018868
2020-03-27:22,178469040.3213622
2020-03-28:00,178517598.32165405
2020-03-28:02,178701655.64284587
2020-03-28:04,178798031.2968554
2020-03-28:06,178922385.70989248
2020-03-28:08,178998923.42689994
2020-03-28:10,179064921.52775156
2020-03-28:12,179154708.7484146
2020-03-28:14,179185910.43629453
2020-03-28:16,179214522.67358488
2020-03-28:18,179240175.80535904
2020-03-28:20,179265117.7500262
2020-03-28:22,179291153.4143306
2020-03-29:00,179343520.74728382
2020-03-29:02,179412225.98839095
2020-03-29:04,179474400.18618977
2020-03-29:06,179508980.11298478
2020-03-29:08,179631057.4032626
2020-03-29:10,179728017.23258647
2020-03-29:12,179818371.41855338
2020-03-29:14,179864700.75742918
2020-03-29:16,179893918.91045594
2020-03-29:18,179919558.81512052
2020-03-29:20,179944823.79872906
2020-03-29:22,179973980.41723892
2020-03-30:00,180223633.65412745
2020-03-30:02,180992380.07324418
2020-03-30:04,181380125.89279348
2020-03-30:06,181845699.8349843
2020-03-30:08,182391281.5099712
2020-03-30:10,182653944.21142557
2020-03-30:12,182889427.5604169
2020-03-30:14,183026026.62396485
2020-03-30:16,183058259.3408281
2020-03-30:18,183083321.6506421
2020-03-30:20,183107226.80089095
2020-03-30:22,183200292.92254218
2020-03-31:00,183782155.01747903
2020-03-31:02,184805455.15495285
2020-03-31:04,185203459.0580844
2020-03-31:06,185618745.5228381
2020-03-31:08,186215667.40435013
2020-03-31:10,186390435.7349712
2020-03-31:12,186668373.8978511
2020-03-31:14,186805142.96411163
2020-03-31:16,186839883.77042717
2020-03-31:18,186867543.86943132
2020-03-31:20,186894050.2425445
2020-03-31:22,186994985.63599858
2020-04-01:00,187822058.06324685
2020-04-01:02,188892133.37686056
2020-04-01:04,189261483.61867145
2020-04-01:06,189754943.4218684
2020-04-01:08,190051943.77890468
2020-04-01:10,190411147.37696543
2020-04-01:12,190720678.24562904
2020-04-01:14,190876340.92841232
2020-04-01:16,190909728.37659618
2020-04-01:18,190934154.24575472
2020-04-01:20,190958785.83972743
2020-04-01:22,191052184.7586718
2020-04-02:00,191720571.94443133
2020-04-02:02,192949449.42550057
2020-04-02:04,193292763.16825208
2020-04-02:06,193938344.40136272
2020-04-02:08,194312648.51785892
2020-04-02:10,194482662.5588444
2020-04-02:12,194719176.83275688
2020-04-02:14,194879343.00943404
2020-04-02:16,194923881.22680816
2020-04-02:18,194950058.73211467
2020-04-02:20,194975022.99401203
2020-04-02:22,195065941.6525624
2020-04-03:00,195824635.0147798
2020-04-03:02,196506432.517728
2020-04-03:04,196899380.50636795
2020-04-03:06,197666424.84602892
2020-04-03:08,197959855.79316035
2020-04-03:10,198158015.13998955
2020-04-03:12,198322387.6548218
2020-04-03:14,198397954.2285116
2020-04-03:16,198426697.36770177
2020-04-03:18,198449403.59419551
2020-04-03:20,198471942.64830983
2020-04-03:22,198496612.46603772
2020-04-04:00,198547796.0773454
2020-04-04:02,198702315.9575734
2020-04-04:04,198731684.44735318
2020-04-04:06,198770241.7544942
2020-04-04:08,198886718.1793763
2020-04-04:10,198915266.13165617
2020-04-04:12,198949849.8148979
2020-04-04:14,199072331.07980868
2020-04-04:16,199097640.96804243
2020-04-04:18,199119804.70002624
2020-04-04:20,199141318.66040355
2020-04-04:22,199164169.7528525
2020-04-05:00,199194019.51979825
2020-04-05:02,199279341.82072848
2020-04-05:04,199342407.26916927
2020-04-05:06,199390580.9287867
2020-04-05:08,199444256.2337919
2020-04-05:10,199503454.70030135
2020-04-05:12,199547143.69925323
2020-04-05:14,199573651.1811452
2020-04-05:16,199597803.33364782
2020-04-05:18,199619761.15681335
2020-04-05:20,199641050.87583855
2020-04-05:22,199663696.00355855
2020-04-06:00,199692409.7266192
2020-04-06:02,199799478.0081761
2020-04-06:04,199887236.13345125
2020-04-06:06,200016750.23687103
2020-04-06:08,200118546.14242658
2020-04-06:10,200207523.64453617
2020-04-06:12,200270021.93774897
2020-04-06:14,200331378.95303985
2020-04-06:16,200359022.5797039
2020-04-06:18,200382060.22273323
2020-04-06:20,200404374.56003672
2020-04-06:22,200520351.8213349
2020-04-07:00,201256262.177575
2020-04-07:02,202066959.92013893
2020-04-07:04,202435735.66401988
2020-04-07:06,202902780.59544024
2020-04-07:08,203379451.2117008
2020-04-07:10,203541891.74574164
2020-04-07:12,203745089.24351412
2020-04-07:14,203821795.78068665
2020-04-07:16,203854744.0489256
2020-04-07:18,203879626.2032495
2020-04-07:20,203903511.5586216
2020-04-07:22,204026899.327902
2020-04-08:00,204897312.3780792
2020-04-08:02,206087704.34110323
2020-04-08:04,206597406.58396217
2020-04-08:06,207114920.86362684
2020-04-08:08,207609975.39939728
2020-04-08:10,207776248.53358218
2020-04-08:12,207967848.76129448
2020-04-08:14,208013305.96713823
2020-04-08:16,208048682.9092636
2020-04-08:18,208076374.06401983
2020-04-08:20,208103237.15192607
2020-04-08:22,208218009.2170456
2020-04-09:00,209114289.7282233
2020-04-09:02,210193047.1254324
2020-04-09:04,210538036.48274368
2020-04-09:06,211125658.0801232
2020-04-09:08,211544923.1010613
2020-04-09:10,211755367.9160246
2020-04-09:12,212082094.74432647
2020-04-09:14,212240658.55716723
2020-04-09:16,212277574.42383388
2020-04-09:18,212305873.641706
2020-04-09:20,212332777.8291536
2020-04-09:22,212447406.3903495
2020-04-10:00,213577801.0392165
2020-04-10:02,214658353.8412736
2020-04-10:04,215099157.7657888
2020-04-10:06,215554436.26122907
2020-04-10:08,215790442.82061055
2020-04-10:10,215981023.0939597
2020-04-10:12,216193079.28506297
2020-04-10:14,216331091.04946285
2020-04-10:16,216361352.03769663
2020-04-10:18,216386286.571305
2020-04-10:20,216410270.5779873
2020-04-10:22,216435531.4133003
2020-04-11:00,216464619.0853905
2020-04-11:02,216643423.27386004
2020-04-11:04,216727977.27547163
2020-04-11:06,216797191.01069185
2020-04-11:08,216880052.5790618
2020-04-11:10,216917705.89791667
2020-04-11:12,216947022.62841973
2020-04-11:14,216975500.102804
2020-04-11:16,217001516.84033015
2020-04-11:18,217025077.78676623
2020-04-11:20,217048148.33878407
2020-04-11:22,217072428.56283385
2020-04-12:00,217116483.1413128
2020-04-12:02,217286755.1534984
2020-04-12:04,217391721.07693923
2020-04-12:06,217531109.32416135
2020-04-12:08,217613171.8525157
2020-04-12:10,217738812.45256808
2020-04-12:12,217834628.8678852
2020-04-12:14,217865535.6035115
2020-04-12:16,217892588.0753145
2020-04-12:18,217916432.05559483
2020-04-12:20,217939455.67566824
2020-04-12:22,217989231.71976852
2020-04-13:00,218632182.9115565
2020-04-13:02,219683175.67997912
2020-04-13:04,220057947.6573245
2020-04-13:06,220471756.02724057
2020-04-13:08,220742189.33697575
2020-04-13:10,221058359.73014933
2020-04-13:12,221285733.2907888
2020-04-13:14,221461494.78166923
2020-04-13:16,221494028.9491352
2020-04-13:18,221518402.0154875
2020-04-13:20,221541268.5680294
2020-04-13:22,221653189.00510895
2020-04-14:00,222393441.1466588
2020-04-14:02,223136011.41074428
2020-04-14:04,223503934.7752358
2020-04-14:06,224038376.0488207
2020-04-14:08,229394026.99858877
2020-04-14:10,229675399.63055548
2020-04-14:12,229880627.2522554
2020-04-14:14,230047157.10505855
2020-04-14:16,230086636.74054542
2020-04-14:18,230112707.07925585
2020-04-14:20,230136564.57041287
2020-04-14:22,230255892.95829213
2020-04-15:00,231304835.59850916
2020-04-15:02,232619638.9126273
2020-04-15:04,233090502.51864165
2020-04-15:06,233727506.16616967
2020-04-15:08,233994031.41223243
2020-04-15:10,234261719.46518868
2020-04-15:12,234540273.6350917
2020-04-15:14,234661825.64397293
2020-04-15:16,234698745.082263
2020-04-15:18,234724969.501975
2020-04-15:20,234749357.87405708
2020-04-15:22,234869272.083054
2020-04-16:00,235893380.40945297
2020-04-16:02,237183565.38974258
2020-04-16:04,237686944.0824796
2020-04-16:06,238333529.88282368
2020-04-16:08,238682787.60926345
2020-04-16:10,238963048.144024
2020-04-16:12,239282305.2560399
2020-04-16:14,239370967.64392212
2020-04-16:16,239408558.0042558
2020-04-16:18,239435083.0765929
2020-04-16:20,239459874.10979864
2020-04-16:22,239581446.22813985
2020-04-17:00,240480248.4583558
2020-04-17:02,241881180.3515927
2020-04-17:04,238130660.62799096
2020-04-17:06,238743342.10439187
2020-04-17:08,224907318.2960712
2020-04-17:10,228820000.92030653
2020-04-17:12,228991500.1144517
2020-04-17:14,229080938.56276342
2020-04-17:16,229112336.34794065
2020-04-17:18,229135661.9001437
2020-04-17:20,229157695.14718634
2020-04-17:22,229182794.96004075
2020-04-18:00,229234176.86919296
2020-04-18:02,229412772.05045483
2020-04-18:04,229535187.09661165
2020-04-18:06,229680709.22272497
2020-04-18:08,229717364.4164512
2020-04-18:10,229769498.58113027
2020-04-18:12,229907156.51448756
2020-04-18:14,229947970.65781844
2020-04-18:16,229973268.24239707
2020-04-18:18,229995107.29488757
2020-04-18:20,230015819.6985392
2020-04-18:22,230038281.6673948
2020-04-19:00,230109710.15192768
2020-04-19:02,230262264.75877637
2020-04-19:04,230311445.48565605
2020-04-19:06,230422239.1224138
2020-04-19:08,230501167.27858
2020-04-19:10,230611120.18511745
2020-04-19:12,230755948.68935585
2020-04-19:14,230825156.60665715
2020-04-19:16,230852225.23220792
2020-04-19:18,230873872.59067288
2020-04-19:20,230894483.4155772
2020-04-19:22,230978392.9128185
2020-04-20:00,231736656.74433672
2020-04-20:02,232956048.5636853
2020-04-20:04,233353348.87057
2020-04-20:06,241337435.9429741
2020-04-20:08,238432688.85872042
2020-04-20:10,238665675.15377983
2020-04-20:12,238921732.5061309
2020-04-20:14,239045882.15202382
2020-04-20:16,239091303.4587996
2020-04-20:18,239127920.562252
2020-04-20:20,239162857.9808928
2020-04-20:22,239260525.96817607
2020-04-21:00,239993585.03848213
2020-04-21:02,240669247.1809424
2020-04-21:04,240954281.50519848
2020-04-21:06,241389566.84276783
2020-04-21:08,241832964.7805456
2020-04-21:10,242047361.8662898
2020-04-21:12,242238325.03380957
2020-04-21:14,242328187.6405456
2020-04-21:16,242372271.6746627
2020-04-21:18,242408443.756488
2020-04-21:20,242443550.71986103
2020-04-21:22,242544125.9124913
2020-04-22:00,243353923.14392215
2020-04-22:02,244498151.085129
2020-04-22:04,244943647.26477185
2020-04-22:06,245489321.00064492
2020-04-22:08,245764527.42885908
2020-04-22:10,245916740.1175
2020-04-22:12,246137275.6082441
2020-04-22:14,246252147.67066464
2020-04-22:16,246298294.00774804
2020-04-22:18,246335710.42533723
2020-04-22:20,246371919.29704365
2020-04-22:22,246482128.0390333
2020-04-23:00,247347435.90312648
2020-04-23:02,248526346.63407743
2020-04-23:04,248825109.49417663
2020-04-23:06,249143909.99678567
2020-04-23:08,249408089.49168655
2020-04-23:10,249568297.76295623
2020-04-23:12,249803793.4073513
2020-04-23:14,249969981.43590283
2020-04-23:16,250015525.93298355
2020-04-23:18,250052775.06881943
2020-04-23:20,250088756.51757935
2020-04-23:22,250187019.82289332
2020-04-24:00,250999999.10183248
2020-04-24:02,252190713.88703373
2020-04-24:04,252526051.29656735
2020-04-24:06,253033217.48357132
2020-04-24:08,253681386.21721223
2020-04-24:10,253814342.5168354
2020-04-24:12,254023211.62006944
2020-04-24:14,254112183.6036508
2020-04-24:16,254153911.8151488
2020-04-24:18,254189063.8464484
2020-04-24:20,254223639.63145828
2020-04-24:22,254260225.60901237
2020-04-25:00,254499539.9926457
2020-04-25:02,254667882.29140875
2020-04-25:04,254850694.6556349
2020-04-25:06,254987056.90038693
2020-04-25:08,255067789.50488096
2020-04-25:10,255126777.10101342
2020-04-25:12,255198983.53674245
2020-04-25:14,255235591.0202877
2020-04-25:16,255273014.954008
2020-04-25:18,255307456.0733333
2020-04-25:20,255341419.92201382
2020-04-25:22,255376939.5234665
2020-04-26:00,255435136.94415668
2020-04-26:02,255624878.90769836
2020-04-26:04,255740369.7995535
2020-04-26:06,255857166.9556349
2020-04-26:08,255917937.56439483
2020-04-26:10,256026249.91802585
2020-04-26:12,256160344.35497028
2020-04-26:14,256231853.4965079
2020-04-26:16,256270595.85472217
2020-04-26:18,256305604.63829368
2020-04-26:20,256339564.26656744
2020-04-26:22,256430294.3276193
2020-04-27:00,256976661.04427576
2020-04-27:02,257926602.18500987
2020-04-27:04,258346806.70537704
2020-04-27:06,258975192.88254955
2020-04-27:08,259379252.6790675
2020-04-27:10,259528011.39947417
2020-04-27:12,259834313.03076375
2020-04-27:14,259928224.20438495
2020-04-27:16,259971958.94620028
2020-04-27:18,260008349.4444545
2020-04-27:20,260043694.68921632
2020-04-27:22,260150737.4740172
2020-04-28:00,260972001.65879962
2020-04-28:02,262074031.55081347
2020-04-28:04,262380711.74396816
2020-04-28:06,262848839.6344246
2020-04-28:08,263053904.05288696
2020-04-28:10,263213945.41717255
2020-04-28:12,263476026.98858148
2020-04-28:14,263682385.69581357
2020-04-28:16,263726321.29717267
2020-04-28:18,263762212.93583336
2020-04-28:20,263797032.4983333
2020-04-28:22,263901576.2055814
2020-04-29:00,264664232.49297607
2020-04-29:02,265712138.9566765
2020-04-29:04,266100919.19612107
2020-04-29:06,266650685.16968247
2020-04-29:08,266947473.4545317
2020-04-29:10,267057778.93480164
2020-04-29:12,267326722.1131844
2020-04-29:14,267501046.3695337
2020-04-29:16,267547638.07696632
2020-04-29:18,267586495.81121024
2020-04-29:20,267624200.10641867
2020-04-29:22,267740551.91717717
2020-04-30:00,268489097.44220734
2020-04-30:02,269464709.8517262
2020-04-30:04,269859902.3988591
2020-04-30:06,270379012.52419627
2020-04-30:08,270583160.36917657
2020-04-30:10,270762185.5646131
2020-04-30:12,270899849.64547616
2020-04-30:14,271012912.6476488
2020-04-30:16,271056153.58374006
2020-04-30:18,271093020.03629965
2020-04-30:20,271128622.96397805
2020-04-30:22,271167016.3866093
2020-05-01:00,271388070.8581792
2020-05-01:02,271687600.62744045
2020-05-01:04,271864538.21786714
2020-05-01:06,272039128.08244056
2020-05-01:08,272102308.1291865
2020-05-01:10,272175956.5599604
2020-05-01:12,272263539.30938494
2020-05-01:14,272306000.4366567
2020-05-01:16,272344440.7879861
2020-05-01:18,272379739.3865773
2020-05-01:20,272414402.67690486
2020-05-01:22,272450483.00939083
2020-05-02:00,272508590.14896137
2020-05-02:02,272663810.9162104
2020-05-02:04,272766668.6333928
2020-05-02:06,272822502.16973215
2020-05-02:08,272861365.79156744
2020-05-02:10,272955507.1199206
2020-05-02:12,273215779.78507954
2020-05-02:14,273310996.5614484
2020-05-02:16,273350467.6398711
2020-05-02:18,273385343.82905763
2020-05-02:20,273419632.56337297
2020-05-02:22,273455457.332839
2020-05-03:00,273527274.4666092
2020-05-03:02,273616354.4302481
2020-05-03:04,273712687.35103166
2020-05-03:06,273751147.14901793
2020-05-03:08,273789522.84776783
2020-05-03:10,273827501.1559722
2020-05-03:12,273923288.51297617
2020-05-03:14,274009965.68643856
2020-05-03:16,274048039.77197427
2020-05-03:18,274082822.87962306
2020-05-03:20,274117132.37355155
2020-05-03:22,274152612.6230808
2020-05-04:00,274218196.61581355
2020-05-04:02,274316662.50655764
2020-05-04:04,274463803.36625
2020-05-04:06,274552491.5177579
2020-05-04:08,274665736.15229166
2020-05-04:10,274754440.5289483
2020-05-04:12,274830664.40140873
2020-05-04:14,274915071.3822565
2020-05-04:16,274952913.94286376
2020-05-04:18,274987908.4381249
2020-05-04:20,275022513.36318433
2020-05-04:22,275058411.2289854
2020-05-05:00,275098649.6780731
2020-05-05:02,275258932.7052975
2020-05-05:04,275368952.6068651
2020-05-05:06,275456273.0545734
2020-05-05:08,275535055.12532735
2020-05-05:10,275719079.5734027
2020-05-05:12,275952184.48277384
2020-05-05:14,276043679.2041299
2020-05-05:16,276083027.25759906
2020-05-05:18,276118590.7234326
2020-05-05:20,276153457.3829863
2020-05-05:22,276276103.97049445
2020-05-06:00,277024216.98516864
2020-05-06:02,278008771.59895307
2020-05-06:04,278532127.26526904
2020-05-06:06,279033362.6201885
2020-05-06:08,279282453.97078365
2020-05-06:10,279445752.61882746
2020-05-06:12,279764540.20615256
2020-05-06:14,279945678.15930563
2020-05-06:16,279992242.5354067
2020-05-06:18,280028759.7793354
2020-05-06:20,280063814.8237995
2020-05-06:22,280179075.90404123
2020-05-07:00,281036273.83854175
2020-05-07:02,282002427.03839755
2020-05-07:04,282309780.66959333
2020-05-07:06,282742702.3428405
2020-05-07:08,282925238.24542654
2020-05-07:10,283164814.09055555
2020-05-07:12,283413939.93445426
2020-05-07:14,283538804.56467247
2020-05-07:16,283586017.40114003
2020-05-07:18,283622549.3954167
2020-05-07:20,283657859.9941667
2020-05-07:22,283749241.3641814
2020-05-08:00,284615681.3446527
2020-05-08:02,285775354.71815485
2020-05-08:04,286182266.19917667
2020-05-08:06,286624984.70486087
2020-05-08:08,286849547.1947222
2020-05-08:10,286994840.2544049
2020-05-08:12,287239127.7282342
2020-05-08:14,287386031.051498
2020-05-08:16,287430208.33371043
2020-05-08:18,287466575.97488093
2020-05-08:20,287501630.82731146
2020-05-08:22,287539845.5998632
2020-05-09:00,287823081.2919742
2020-05-09:02,288013261.670377
2020-05-09:04,288284626.6936607
2020-05-09:06,288469994.99136907
2020-05-09:08,288659265.1127777
2020-05-09:10,288783838.9817757
2020-05-09:12,288956015.746002
2020-05-09:14,289001343.2135713
2020-05-09:16,289039415.8752778
2020-05-09:18,289074315.6978373
2020-05-09:20,289108513.56138885
2020-05-09:22,289144232.3748524
2020-05-10:00,289191592.2108578
2020-05-10:02,289318376.5632044
2020-05-10:04,289454191.21941483
2020-05-10:06,289529046.6995436
2020-05-10:08,289583160.42209333
2020-05-10:10,289691764.54562515
2020-05-10:12,289822179.1010516
2020-05-10:14,289901567.7870139
2020-05-10:16,289940629.15287685
2020-05-10:18,289975406.89411706
2020-05-10:20,290009656.12567455
2020-05-10:22,290100377.97371364
2020-05-11:00,290757134.9123515
2020-05-11:02,291879556.8443129
2020-05-11:04,292159446.9574602
2020-05-11:06,292517983.16434515
2020-05-11:08,292777430.42087305
2020-05-11:10,292987109.18658733
2020-05-11:12,293189132.51574403
2020-05-11:14,293331761.70944434
2020-05-11:16,293375357.7269246
2020-05-11:18,293411072.37699413
2020-05-11:20,293445797.86725205
2020-05-11:22,293552414.06005764
